service,operation,status_code,error_code,error_message,is_implemented
iot,GetPercentiles,501,InternalFailure,API action 'GetPercentiles' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,GetPolicy,404,ResourceNotFoundException,Policy 'a' not found.,True
iot,GetPolicyVersion,404,ResourceNotFoundException,The specified resource does not exist,True
iot,GetRegistrationCode,200,,,True
iot,GetStatistics,501,InternalFailure,API action 'GetStatistics' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,GetTopicRule,200,,,True
iot,GetTopicRuleDestination,404,404,,True
iot,GetV2LoggingOptions,501,InternalFailure,API action 'GetV2LoggingOptions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListActiveViolations,501,InternalFailure,API action 'ListActiveViolations' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListAttachedPolicies,200,,,True
iot,ListAuditFindings,501,InternalFailure,API action 'ListAuditFindings' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListAuditMitigationActionsExecutions,501,InternalFailure,API action 'ListAuditMitigationActionsExecutions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListAuditMitigationActionsTasks,501,InternalFailure,API action 'ListAuditMitigationActionsTasks' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListAuditSuppressions,501,InternalFailure,API action 'ListAuditSuppressions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListAuditTasks,501,InternalFailure,API action 'ListAuditTasks' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListAuthorizers,501,InternalFailure,API action 'ListAuthorizers' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListBillingGroups,501,InternalFailure,API action 'ListBillingGroups' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListCACertificates,501,InternalFailure,API action 'ListCACertificates' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListCertificates,200,,,True
iot,ListCertificatesByCA,200,,,True
iot,ListCustomMetrics,501,InternalFailure,API action 'ListCustomMetrics' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListDetectMitigationActionsExecutions,501,InternalFailure,API action 'ListDetectMitigationActionsExecutions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListDetectMitigationActionsTasks,501,InternalFailure,API action 'ListDetectMitigationActionsTasks' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListDimensions,501,InternalFailure,API action 'ListDimensions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListDomainConfigurations,200,,,True
iot,ListFleetMetrics,501,InternalFailure,API action 'ListFleetMetrics' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListIndices,501,InternalFailure,API action 'ListIndices' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListJobExecutionsForJob,500,InternalError,"exception while calling iot.ListJobExecutionsForJob: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/iot/responses.py"", line 264, in list_job_executions_for_job
    job_executions, next_token = self.iot_backend.list_job_executions_for_job(
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/iot/models.py"", line 1606, in list_job_executions_for_job
    token = int(token)
ValueError: invalid literal for int() with base 10: 'python'
",True
iot,ListJobExecutionsForThing,200,,,True
iot,ListJobTemplates,501,InternalFailure,API action 'ListJobTemplates' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListJobs,200,,,True
iot,ListManagedJobTemplates,501,InternalFailure,API action 'ListManagedJobTemplates' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListMetricValues,501,InternalFailure,API action 'ListMetricValues' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListMitigationActions,501,InternalFailure,API action 'ListMitigationActions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListOTAUpdates,501,InternalFailure,API action 'ListOTAUpdates' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListOutgoingCertificates,501,InternalFailure,API action 'ListOutgoingCertificates' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListPolicies,200,,,True
iot,ListPolicyPrincipals,200,,,True
iot,ListPolicyVersions,404,ResourceNotFoundException,The specified resource does not exist,True
iot,ListPrincipalPolicies,200,,,True
iot,ListPrincipalThings,200,,,True
iot,ListProvisioningTemplateVersions,501,InternalFailure,API action 'ListProvisioningTemplateVersions' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListProvisioningTemplates,501,InternalFailure,API action 'ListProvisioningTemplates' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListRelatedResourcesForAuditFinding,501,InternalFailure,API action 'ListRelatedResourcesForAuditFinding' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListRoleAliases,200,,,True
iot,ListScheduledAudits,501,InternalFailure,API action 'ListScheduledAudits' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListSecurityProfiles,501,InternalFailure,API action 'ListSecurityProfiles' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListSecurityProfilesForTarget,501,InternalFailure,API action 'ListSecurityProfilesForTarget' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListStreams,501,InternalFailure,API action 'ListStreams' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListTagsForResource,200,,,True
iot,ListTargetsForPolicy,404,ResourceNotFoundException,Policy not found,True
iot,ListTargetsForSecurityProfile,501,InternalFailure,API action 'ListTargetsForSecurityProfile' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListThingGroups,200,,,True
iot,ListThingGroupsForThing,200,,,True
iot,ListThingPrincipals,200,,,True
iot,ListThingRegistrationTaskReports,501,InternalFailure,API action 'ListThingRegistrationTaskReports' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
iot,ListThingRegistrationTasks,501,InternalFailure,API action 'ListThingRegistrationTasks' for service 'iot' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
